Id,SalePrice
2735,172902103.19900772
2736,170417466.30993193
2737,178082074.89291483
2738,160560763.46457234
2739,228917963.57358232
2740,175126805.37979957
2741,151215966.32357472
2742,173109538.39790827
2743,180139928.2350036
2744,182886702.24517167
2745,145653936.20182326
2746,230292314.84347716
2747,183224887.78004217
2748,138564529.3057344
2749,199111350.2672232
2750,245149878.51791877
2751,278178658.31759185
2752,384327643.80766
2753,239789827.6401594
2754,399456327.8089183
2755,134964326.69058394
2756,187509628.8068911
2757,196614062.06137103
2758,126039913.29779172
2759,129568327.01737791
2760,194912634.37360665
2761,183441024.03383696
2762,171259949.39206213
2763,194653992.43015993
2764,209984042.4976108
2765,329725164.04343444
2766,218866285.35550553
2767,153797784.17116463
2768,153231156.11931875
2769,125928107.2314734
2770,133173031.08257632
2771,125897515.45042947
2772,125898617.8541651
2773,177537390.60783467
2774,172925936.80319372
2775,99214232.43828371
2776,172904459.24431738
2777,116028542.28005806
2778,71019432.88761307
2779,139373600.5570504
2780,139313277.3755689
2781,101224666.9574512
2782,129542350.5500018
2783,137043928.82188863
2784,107833153.46154708
2785,107862122.76487793
2786,140898666.38046122
2787,172455814.30095512
2788,103275990.5983208
2789,113311720.98708726
2790,107421876.86511324
2791,175590388.5717836
2792,85453272.865264
2793,211553164.83809322
2794,110027809.47631817
2795,110038464.78399788
2796,210313385.6342031
2797,597830846.2849681
2798,185937880.76600462
2799,135284175.5145355
2800,162024724.8217726
2801,129538400.72218052
2802,223055112.81115738
2803,200658791.954925
2804,385551365.43475676
2805,148519174.29499426
2806,93754995.92385428
2807,98858576.66847049
2808,204112082.93593222
2809,186703468.14021417
2810,162051472.3182799
2811,171775274.4068543
2812,129141007.30536602
2813,174034240.09692743
2814,148251767.26464903
2815,316128076.37077504
2816,367254628.72456837
2817,235258183.1326113
2818,194926244.53800622
2819,30235991.253266405
2820,168850018.52461597
2821,116672398.42060106
2822,359943015.9789576
2823,357263013.99062616
2824,210486298.33128107
2825,217177026.0436324
2826,189482377.9938434
2827,171525901.07944253
2828,218650449.0815817
2829,163401582.54840156
2830,198308929.2603668
2831,134783367.5928561
2832,241195591.69925424
2833,209927857.94583106
2834,197954988.5482129
2835,167823045.84342143
2836,167804950.49556017
2837,216290467.86998555
2838,234589403.42974395
2839,224202667.9873908
2840,156403526.49057758
2841,167016110.77300984
2842,242076981.619351
2843,150138016.27475065
2844,187098978.1653032
2845,129530195.27463685
2846,178904202.3005307
2847,170572482.20666388
2848,199834607.92596152
2849,157151522.25440186
2850,190456348.6374682
2851,388526639.3807231
2852,202785157.2057401
2853,202772931.90881318
2854,79600270.7325852
2855,158675712.77026173
2856,154530487.01187852
2857,151254571.94166562
2858,157984493.805173
2859,158043529.19382322
2860,141081094.8702467
2861,290924572.6994567
2862,128914738.2087072
2863,144900557.66051912
2864,199348655.478087
2865,65860434.93212562
2866,45057146.52957009
2867,125092785.840374
2868,140791417.52523208
2869,156764445.70038158
2870,288749105.9088593
2871,148487786.72474977
2872,145544507.2957808
2873,205186794.1293028
2874,196224000.6163786
2875,115604669.36509271
2876,125973516.17067365
2877,87979705.20848736
2878,169281668.15455917
2879,183102736.53845674
2880,111301553.83096284
2881,392951192.06045896
2882,223506233.71660766
2883,147090112.8872778
2884,222096547.91279796
2885,256206910.97427207
2886,281364439.9478193
2887,131142554.70892154
2888,125932678.43311918
2889,153600478.44532362
2890,126447139.14355919
2891,163155411.96582443
2892,222831746.12259716
2893,162019723.61300707
2894,153359820.46255133
2895,103393832.68187843
2896,68944060.85720403
2897,425483533.34661585
2898,150973582.19469374
2899,164201458.7588311
2900,199652650.60253215
2901,904623411.6127311
2902,145803782.51115194
2903,245596472.0741331
2904,208725539.931522
2905,563984312.5006416
2906,126376097.78881495
2907,47586694.32265945
2908,183210523.66581818
2909,213315075.80598015
2910,25983817.651335623
2911,26230489.187332075
2912,241285574.29400268
2913,27115467.36997744
2914,26995953.974160466
2915,34403572.15371099
2916,33643853.80896985
2917,360803910.7873274
2918,188069685.7770358
2919,173475814.01388276
